Cast	/job:localhost/replica:0/task:0/device:GPU:0	1	38	41	['(100x100x3)']	[GPU_0_bfc 0.1MB 0.1MB] Cast = Cast(DecodeJpeg/_1)
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	2	2	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	3	3	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	3	3	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	3	3	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	3	3	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	3	3	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	3	3	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	3	3	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	3	3	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	3	3	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	3	3	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	3	3	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	3	3	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	3	3	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	3	3	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	3	3	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	3	3	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	3	3	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	3	3	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	3	3	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	3	3	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	4	4	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	4	4	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	4	4	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	4	4	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	4	4	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	4	4	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	4	4	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	4	4	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	5	5	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	5	5	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	5	5	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	5	5	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	7	7	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	9	9	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	10	10	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	10	10	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	15	15	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	22	22	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	26	26	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	33	33	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	33	33	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	36	36	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	45	45	['(no output)']	
_ZN10tensorflow83_GLOBAL__N__59_tmpxft_00001e6f_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_99cbec1319CheckNumericsKernelIfEEvPKT_iPi	/device:GPU:0/stream:all	0	47	47	['(no output)']	
_arg_DecodeJpeg/contents_0_0	/job:localhost/replica:0/task:0/device:CPU:0	0	2	7	['(string 1x1)']	_arg_DecodeJpeg/contents_0_0 = _Arg()
_retval_softmax_0_0	/job:localhost/replica:0/task:0/device:CPU:0	1	2	4	['(no output info)']	_retval_softmax_0_0 = _Retval(softmax/_3)
conv	/job:localhost/replica:0/task:0/device:GPU:0	0	18	20	['(1x149x149x32)']	conv = Relu(conv/control_dependency)
conv/CheckNumerics	/job:localhost/replica:0/task:0/device:GPU:0	1	242	260	['(1x149x149x32)']	conv/CheckNumerics = CheckNumerics(conv/batchnorm)
conv/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	0	113	116	['(1x149x149x32)']	[GPU_0_bfc 6.6MB 6.6MB] conv/Conv2D = Conv2D(Mul, conv/conv2d_params)
conv/Conv2D:Conv2D	/device:GPU:0/stream:13	0	3	3	['(no output)']	
conv/Conv2D:Conv2D	/device:GPU:0/stream:13	0	3	3	['(no output)']	
conv/Conv2D:Conv2D	/device:GPU:0/stream:13	0	25	25	['(no output)']	
conv/Conv2D:Conv2D	/device:GPU:0/stream:13	0	41	41	['(no output)']	
conv/Conv2D:Conv2D	/device:GPU:0/stream:13	0	44	44	['(no output)']	
conv/Conv2D:Conv2D	/device:GPU:0/stream:all	0	3	3	['(no output)']	
conv/Conv2D:Conv2D	/device:GPU:0/stream:all	0	3	3	['(no output)']	
conv/Conv2D:Conv2D	/device:GPU:0/stream:all	0	25	25	['(no output)']	
conv/Conv2D:Conv2D	/device:GPU:0/stream:all	0	41	41	['(no output)']	
conv/Conv2D:Conv2D	/device:GPU:0/stream:all	0	44	44	['(no output)']	
conv/batchnorm	/job:localhost/replica:0/task:0/device:GPU:0	1	49	54	['(1x149x149x32)']	[GPU_0_bfc 2.7MB 2.7MB] conv/batchnorm = BatchNormWithGlobalNormalization(conv/Conv2D, conv/batchnorm/moving_mean, conv/batchnorm/moving_variance, conv/batchnorm/beta, conv/batchnorm/gamma)
conv/batchnorm/beta	/job:localhost/replica:0/task:0/device:GPU:0	0	2	3	['(32x1)']	conv/batchnorm/beta = Const()
conv/batchnorm/gamma	/job:localhost/replica:0/task:0/device:GPU:0	0	2	3	['(32x1)']	conv/batchnorm/gamma = Const()
conv/batchnorm/moving_mean	/job:localhost/replica:0/task:0/device:GPU:0	0	2	3	['(32x1)']	conv/batchnorm/moving_mean = Const()
conv/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	0	2	3	['(32x1)']	conv/batchnorm/moving_variance = Const()
conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	1	1	['(no output)']	
conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	44	44	['(no output)']	
conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	1	1	['(no output)']	
conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	44	44	['(no output)']	
conv/control_dependency	/job:localhost/replica:0/task:0/device:GPU:0	1	3	5	['(1x149x149x32)']	conv/control_dependency = Identity(conv/batchnorm, ^conv/CheckNumerics)
conv/conv2d_params	/job:localhost/replica:0/task:0/device:GPU:0	0	2	4	['(3x3x3x32)']	conv/conv2d_params = Const()
conv:Relu	/device:GPU:0/stream:13	0	33	33	['(no output)']	
conv:Relu	/device:GPU:0/stream:all	0	33	33	['(no output)']	
conv_1	/job:localhost/replica:0/task:0/device:GPU:0	0	17	19	['(1x147x147x32)']	conv_1 = Relu(conv_1/control_dependency)
conv_1/CheckNumerics	/job:localhost/replica:0/task:0/device:GPU:0	1	386	390	['(1x147x147x32)']	conv_1/CheckNumerics = CheckNumerics(conv_1/batchnorm)
conv_1/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	1	97	100	['(1x147x147x32)']	[GPU_0_bfc 9.3MB 9.3MB] conv_1/Conv2D = Conv2D(conv, conv_1/conv2d_params)
conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	4	4	['(no output)']	
conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	7	7	['(no output)']	
conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	40	40	['(no output)']	
conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	43	43	['(no output)']	
conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	115	115	['(no output)']	
conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	4	4	['(no output)']	
conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	7	7	['(no output)']	
conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	40	40	['(no output)']	
conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	43	43	['(no output)']	
conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	115	115	['(no output)']	
conv_1/batchnorm	/job:localhost/replica:0/task:0/device:GPU:0	1	40	43	['(1x147x147x32)']	[GPU_0_bfc 2.6MB 2.6MB] conv_1/batchnorm = BatchNormWithGlobalNormalization(conv_1/Conv2D, conv_1/batchnorm/moving_mean, conv_1/batchnorm/moving_variance, conv_1/batchnorm/beta, conv_1/batchnorm/gamma)
